,username,content_id,rating
5469,Amos3,542178.0,9.0
5470,msbreviews,542178.0,5.0
5471,TheSashaBanksFan,876716.0,10.0
5472,tmdb39513728,558.0,8.5
5473,tmdb44006625,558.0,8.0
5474,ShawnSmith,558.0,7.0
5475,LoganWright1,558.0,7.0
5476,BradleyStewart,558.0,7.0
5477,JessieCollins,558.0,7.0
5478,1JohnSmith1,558.0,7.0
5479,1RobertJohnson1,558.0,7.0
5480,WilliamJones,558.0,7.0
5481,DavidBrown1,558.0,7.0
5482,richardmiller,558.0,7.0
5483,ThomasMoore,558.0,7.0
5484,JeffreyYoung,558.0,7.0
5485,JacobKing1,558.0,7.0
5486,NicholasLopez,558.0,7.0
5487,StephenScott,558.0,7.0
5488,LarryAdams,558.0,7.0
5489,JustinCampbell,558.0,7.0
5490,CharlesTaylor,558.0,7.0
5491,ChristopherAndersen,558.0,7.0
5492,JPV852,703771.0,8.0
5493,garethmb,508943.0,7.0
5494,msbreviews,508943.0,7.0
5495,Kamurai,508943.0,7.0
5496,badelf,508943.0,5.0
5497,TheDarkKnight31,460465.0,10.0
5498,garethmb,460465.0,7.0
5499,msbreviews,460465.0,6.0
5500,sykobanana,460465.0,7.0
5501,JPV852,460465.0,5.0
5502,chrisman89,460465.0,10.0
5503,The_Bad_Critic,460465.0,6.0
5504,garethmb,299534.0,7.0
5505,Ruuz,299534.0,9.0
5506,msbreviews,299534.0,10.0
5507,heroman,299534.0,10.0
5508,courtlynn,299534.0,7.0
5509,Dark Jedi,299534.0,9.0
5510,swapnake,299534.0,10.0
5511,Wuchak,299534.0,6.0
5512,ShawnSmith,299534.0,7.0
5513,LoganWright1,299534.0,7.0
5514,BradleyStewart,299534.0,7.0
5515,JaneHall,299534.0,7.0
5516,JessieCollins,299534.0,7.0
5517,1JohnSmith1,299534.0,7.0
5518,gwengww,299534.0,4.0
5519,ShawnSmith,299534.0,7.0
5520,1RobertJohnson1,299534.0,7.0
5521,MichaelWilliams,299534.0,7.0
5522,WilliamJones,299534.0,7.0
5523,DavidBrown1,299534.0,7.0
5524,garethmb,451048.0,7.0
5525,harvanchik,451048.0,8.0
5526,nairtejas,451048.0,7.0
5527,Mahnoor_Khan,451048.0,8.0
5528,Radio1'sMr.Movie!-MadAmi🌠,451048.0,10.0
5529,Baswaraj1986,451048.0,7.0
5530,itsogs,451048.0,10.0
5531,Dark Jedi,451048.0,9.0
5532,garethmb,568620.0,7.0
5533,fourfridays,568620.0,3.0
5534,JPV852,568620.0,5.0
5535,Dark Jedi,568620.0,4.0
5536,GeekMasher,603.0,9.5
5537,NeoBrowser,603.0,10.0
5538,StbMDB,603.0,10.0
5539,tmdb44006625,603.0,7.0
5540,Wuchak,603.0,7.0
5541,maketheSWITCH,399566.0,8.0
5542,JPV852,399566.0,7.0
5543,sykobanana,399566.0,8.0
5544,ChrisSawin,399566.0,6.0
5545,RMoore35,399566.0,5.0
5546,Peter89Spencer,399566.0,10.0
5547,msbreviews,399566.0,7.0
5548,The_Bad_Critic,399566.0,8.0
5549,Dark Jedi,399566.0,8.0
5550,itsogs,399566.0,9.0
5551,joshjensen02,379686.0,8.0
5552,Peter89Spencer,379686.0,8.0
5553,msbreviews,637649.0,7.0
5554,BudLightYear,637649.0,6.0
5555,narrator56,637649.0,6.0
5556,Radio1'sMr.Movie!-MadAmi🌠,637649.0,6.0
5557,The_Bad_Critic,637649.0,8.0
5558,JPV852,637649.0,8.0
5559,Otisons,637649.0,9.0
5560,sporkproductions,637649.0,6.0
5561,msbreviews,791373.0,7.0
5562,JPV852,791373.0,7.0
5563,sykobanana,791373.0,9.0
5564,Peter89Spencer,791373.0,10.0
5565,Yassin_Raouf,791373.0,10.0
5566,iselates,791373.0,4.0
5567,StoneCrow1977,791373.0,6.0
5568,rodricama07,791373.0,7.0
5569,The_Bad_Critic,791373.0,10.0
5570,msbreviews,337404.0,8.0
5571,Mahnoor_Khan,337404.0,9.0
5572,The_Bad_Critic,337404.0,3.0
5573,kathybowing,337404.0,10.0
5574,narrator56,337404.0,7.0
5575,bastag,337404.0,9.0
5576,Ruuz,335983.0,6.0
5577,gurteksingh,335983.0,7.0
5578,javajohnny,335983.0,7.0
5579,lancethedealer,335983.0,7.0
5580,Dark Jedi,335983.0,7.0
5581,TWDs,335983.0,9.0
5582,msbreviews,335983.0,4.0
5583,topkek327,335797.0,8.0
5584,Rangan,335797.0,8.0
5585,tmdb44006625,335797.0,5.0
5586,xenocast,24428.0,8.0
5587,Ruuz,24428.0,9.0
5588,Dark Jedi,24428.0,7.0
5589,tmdb44006625,24428.0,8.0
5590,CheauxFoure,24428.0,8.5
5591,John Chard,24428.0,9.0
5592,ShawnSmith,24428.0,7.0
5593,LoganWright1,24428.0,7.0
5594,BradleyStewart,24428.0,7.0
5595,JaneHall,24428.0,7.0
5596,JessieCollins,24428.0,7.0
5597,1JohnSmith1,24428.0,7.0
5598,ShawnSmith,24428.0,7.0
5599,1RobertJohnson1,24428.0,7.0
5600,MichaelWilliams,24428.0,7.0
5601,WilliamJones,24428.0,7.0
5602,DavidBrown1,24428.0,7.0
5603,JosephWilson,24428.0,7.0
5604,richardmiller,24428.0,7.0
5605,ThomasMoore,24428.0,7.0
5606,JPV852,610253.0,4.0
5607,raf_qpsk,610253.0,1.0
5608,daisyrowley,19995.0,7.0
5609,John Chard,19995.0,5.0
5610,itsogs,675319.0,4.0
5611,garethmb,425909.0,7.0
5612,maketheSWITCH,529203.0,6.0
5613,garethmb,588228.0,7.0
5614,msbreviews,588228.0,7.0
5615,Kamurai,588228.0,8.0
5616,Kamurai,8871.0,7.0
5617,Kamurai,8871.0,7.0
5618,Peter89Spencer,8871.0,7.0
5619,garethmb,527774.0,7.0
5620,msbreviews,527774.0,7.0
5621,maketheSWITCH,527774.0,7.0
5622,screenzealots,527774.0,8.0
5623,davidfortoday,527774.0,7.0
5624,Kamurai,527774.0,8.0
5625,Dark Jedi,527774.0,8.0
5626,bastag,527774.0,8.0
5627,Radio1'sMr.Movie!-MadAmi🌠,574060.0,7.0
5628,Mahnoor_Khan,574060.0,8.0
5629,NeoBrowser,604.0,10.0
5630,NeoBrowser,605.0,8.0
5631,Frank Ochieng,271110.0,7.0
5632,hweird1,271110.0,7.0
5633,Rangan,271110.0,8.0
5634,Dark Jedi,271110.0,4.0
5635,ianlo930627,271110.0,9.0
5636,Ruuz,271110.0,8.0
5637,tmdb44006625,271110.0,7.0
5638,StevenGarcia,271110.0,7.0
5639,AndrewMartinez,271110.0,7.0
5640,KennethRobinson,271110.0,7.0
5641,GeorgeClark,271110.0,7.0
5642,KevinRodriguez1,271110.0,7.0
5643,BrianLewis,271110.0,7.0
5644,EdwardLee,271110.0,7.0
5645,RonaldWalker,271110.0,7.0
5646,TimothyHall,271110.0,7.0
5647,JasonAllen1,271110.0,7.0
5648,RyanHernandez,271110.0,7.0
5649,GaryWright,271110.0,7.0
5650,EricHill,271110.0,7.0
5651,iheardthatmoviewas,284052.0,7.0
5652,Frank Ochieng,284052.0,7.0
5653,Ruuz,284052.0,7.0
5654,Kalim432,284052.0,7.0
5655,Rangan,284052.0,8.0
5656,Dark Jedi,284052.0,10.0
5657,Thewatcher01,284052.0,9.0
5658,tmdb44006625,284052.0,7.0
5659,StevenGarcia,284052.0,7.0
5660,AndrewMartinez,284052.0,7.0
5661,KennethRobinson,284052.0,7.0
5662,GeorgeClark,284052.0,7.0
5663,KevinRodriguez1,284052.0,7.0
5664,BrianLewis,284052.0,7.0
5665,EdwardLee,284052.0,7.0
5666,RonaldWalker,284052.0,7.0
5667,TimothyHall,284052.0,7.0
5668,JasonAllen1,284052.0,7.0
5669,RyanHernandez,284052.0,7.0
5670,GaryWright,284052.0,7.0
5671,bigchris18,360920.0,8.0
5672,HappyPig0,360920.0,1.0
5673,KristinaZI,360920.0,8.0
5674,Peter89Spencer,360920.0,6.0
5675,r96sk,360920.0,7.0
5676,kinglargo,454626.0,4.0
5677,screenzealots,454626.0,6.0
5678,msbreviews,454626.0,5.0
5679,teamelitedev,454626.0,7.0
5680,aardwark69,454626.0,8.0
5681,JPV852,454626.0,7.0
5682,Ruuz,454626.0,3.0
5683,Kamurai,454626.0,6.0
5684,maketheSWITCH,464052.0,7.0
5685,msbreviews,464052.0,8.0
5686,garethmb,464052.0,7.0
5687,Wehrmacht,464052.0,6.0
5688,Schwabihabi,464052.0,5.0
5689,mcse2000ca,464052.0,3.0
5690,RSOliveira,464052.0,7.0
5691,oleksandrsavostian,464052.0,7.0
5692,251Family,464052.0,1.0
5693,Suebee4024,464052.0,7.0
5694,eetheredge806,464052.0,7.0
5695,Dark Jedi,464052.0,1.0
5696,John Chard,671.0,8.0
5697,Venti_Pro,671.0,7.0
5698,msbreviews,581726.0,5.0
5699,Kamurai,581726.0,6.0
5700,Hotsake,99861.0,6.5
5701,tanty,99861.0,7.0
5702,Dark Jedi,99861.0,7.0
5703,Ruuz,99861.0,7.0
5704,tmdb44006625,99861.0,5.0
5705,ShawnSmith,99861.0,7.0
5706,LoganWright1,99861.0,7.0
5707,BradleyStewart,99861.0,7.0
5708,JaneHall,99861.0,7.0
5709,JessieCollins,99861.0,7.0
5710,1JohnSmith1,99861.0,7.0
5711,ShawnSmith,99861.0,7.0
5712,1RobertJohnson1,99861.0,7.0
5713,MichaelWilliams,99861.0,7.0
5714,WilliamJones,99861.0,7.0
5715,DavidBrown1,99861.0,7.0
5716,JosephWilson,99861.0,7.0
5717,richardmiller,99861.0,7.0
5718,ThomasMoore,99861.0,7.0
5719,JeffreyYoung,99861.0,7.0
5720,msbreviews,423108.0,6.0
5721,JPV852,423108.0,7.0
5722,The_Bad_Critic,423108.0,6.0
5723,bastag,423108.0,7.0
5724,JPV852,645788.0,7.0
5725,itsogs,848278.0,5.0
5726,maketheSWITCH,613504.0,3.0
5727,msbreviews,631843.0,4.0
5728,nairtejas,631843.0,6.0
5729,screenzealots,587807.0,4.0
5730,maketheSWITCH,587807.0,4.0
5731,msbreviews,576845.0,7.0
5732,starks94,324786.0,7.0
5733,dragon_boi,324786.0,10.0
5734,Rangan,324786.0,8.0
5735,John Chard,324786.0,8.0
5736,Wuchak,324786.0,6.0
5737,ohlalipop,10138.0,7.0
5738,Dan_Tebasco,10138.0,3.0
5739,Ruuz,10138.0,6.0
5740,tmdb44006625,10138.0,3.0
5741,JPV852,10138.0,6.0
5742,r96sk,10138.0,7.0
5743,itsogs,706972.0,2.0
5744,The_Bad_Critic,632357.0,1.0
5745,lstamellos,681887.0,1.0
5746,JPV852,681887.0,3.0
5747,itsogs,681887.0,4.0
5748,DallasBob,681887.0,4.0
5749,maketheSWITCH,458576.0,2.0
5750,Dark Jedi,458576.0,9.0
5751,Kamurai,458576.0,6.0
5752,maketheSWITCH,522444.0,2.0
5753,AdamRife,539885.0,7.0
5754,wildhunt1,539885.0,9.0
5755,Kamurai,539885.0,8.0
5756,Kamurai,539885.0,8.0
5757,jw,539885.0,4.0
5758,itsogs,539885.0,8.0
5759,garethmb,602223.0,7.0
5760,ChrisSawin,602223.0,6.0
5761,John Chard,13811.0,7.0
5762,Wuchak,13811.0,7.0
5763,Ruuz,13811.0,4.0
5764,ChrisSawin,503736.0,8.0
5765,msbreviews,503736.0,6.0
5766,Kamurai,503736.0,8.0
5767,The_Bad_Critic,503736.0,6.0
5768,sporkproductions,503736.0,4.0
5769,msbreviews,508442.0,9.0
5770,PRAGMA,508442.0,10.0
5771,maketheSWITCH,508442.0,9.0
5772,RSOliveira,508442.0,7.0
5773,Kamurai,508442.0,7.0
5774,r96sk,508442.0,7.0
5775,Fox.red,508442.0,9.0
5776,Binayak,673.0,7.0
5777,maketheSWITCH,400160.0,6.0
5778,itsogs,825997.0,6.0
5779,tanty,198663.0,5.0
5780,CharlesTheBold,198663.0,7.0
5781,Dark Jedi,198663.0,7.0
5782,Trazbor O'Gukguk,198663.0,1.0
5783,Ruuz,198663.0,6.0
5784,itsogs,619297.0,10.0
5785,garethmb,520763.0,7.0
5786,msbreviews,520763.0,7.0
5787,nasiralipro,520763.0,7.0
5788,Kirsty_Marshall,520763.0,7.0
5789,JPV852,520763.0,7.0
5790,ChrisSawin,520763.0,8.0
5791,maketheSWITCH,537915.0,1.0
5792,badelf,722778.0,10.0
5793,ohlalipop,12444.0,7.0
5794,John Chard,674.0,7.0
5795,huy.duc.eastagile,293660.0,9.5
5796,WongKentir,293660.0,7.0
5797,Rangan,293660.0,6.5
5798,talisencrw,293660.0,9.0
5799,mattwilde123,293660.0,7.0
5800,jamitchell1509,293660.0,8.0
5801,Ruuz,293660.0,6.0
5802,sank99,550205.0,10.0
5803,msbreviews,776515.0,8.0
5804,screenzealots,776515.0,2.0
5805,bastag,776515.0,7.0
5806,Peter89Spencer,772.0,9.0
5807,John Chard,12445.0,8.0
5808,John Chard,12445.0,8.0
5809,ohlalipop,24021.0,7.0
5810,John Chard,767.0,6.0
5811,John Chard,767.0,6.0
5812,Ruuz,767.0,6.0
5813,deRedtube,330457.0,7.0
5814,maketheSWITCH,330457.0,6.0
5815,msbreviews,330457.0,8.0
5816,JPV852,330457.0,7.0
5817,screenzealots,330457.0,4.0
5818,tylero,330457.0,4.0
5819,r96sk,330457.0,9.0
5820,maketheSWITCH,522478.0,7.0
5821,JPV852,604822.0,3.0
5822,izgzhen,1726.0,7.0
5823,Ruuz,1726.0,8.0
5824,tmdb44006625,1726.0,8.0
5825,ThePeruvianPost,1726.0,8.0
5826,ThePeruvianPost,1726.0,8.0
5827,r96sk,1726.0,9.0
5828,John Chard,675.0,8.0
5829,Peter89Spencer,595743.0,4.0
5830,JPV852,595743.0,5.0
5831,itsogs,595743.0,9.0
5832,garethmb,634528.0,7.0
5833,screenzealots,634528.0,7.0
5834,Ruuz,354912.0,5.0
5835,furious_iz,354912.0,9.0
5836,priya_,354912.0,10.0
5837,r96sk,354912.0,10.0
5838,itsogs,617502.0,9.0
5839,Baltipink,617502.0,8.0
5840,ohlalipop,10195.0,7.0
5841,Ruuz,10195.0,8.0
5842,tmdb44006625,10195.0,7.0
5843,ShawnSmith,10195.0,7.0
5844,LoganWright1,10195.0,7.0
5845,BradleyStewart,10195.0,7.0
5846,JaneHall,10195.0,7.0
5847,JessieCollins,10195.0,7.0
5848,1JohnSmith1,10195.0,7.0
5849,1RobertJohnson1,10195.0,7.0
5850,MichaelWilliams,10195.0,7.0
5851,WilliamJones,10195.0,7.0
5852,DavidBrown1,10195.0,7.0
5853,JosephWilson,10195.0,7.0
5854,richardmiller,10195.0,7.0
5855,ThomasMoore,10195.0,7.0
5856,JeffreyYoung,10195.0,7.0
5857,JacobKing1,10195.0,7.0
5858,NicholasLopez,10195.0,7.0
5859,StephenScott,10195.0,7.0
5860,maketheSWITCH,384018.0,6.0
5861,msbreviews,384018.0,5.0
5862,JPV852,384018.0,5.0
5863,Ruuz,384018.0,5.0
5864,Peter89Spencer,384018.0,10.0
5865,msbreviews,537116.0,9.0
5866,Ruuz,284053.0,8.0
5867,Movie Queen41,284053.0,8.0
5868,tmdb44006625,284053.0,8.0
5869,mfrencken,284053.0,8.0
5870,ShawnSmith,284053.0,7.0
5871,LoganWright1,284053.0,7.0
5872,BradleyStewart,284053.0,7.0
5873,JaneHall,284053.0,7.0
5874,JessieCollins,284053.0,7.0
5875,1JohnSmith1,284053.0,7.0
5876,1RobertJohnson1,284053.0,7.0
5877,MichaelWilliams,284053.0,7.0
5878,WilliamJones,284053.0,7.0
5879,DavidBrown1,284053.0,7.0
5880,JosephWilson,284053.0,7.0
5881,richardmiller,284053.0,7.0
5882,ThomasMoore,284053.0,7.0
5883,JeffreyYoung,284053.0,7.0
5884,JacobKing1,284053.0,7.0
5885,NicholasLopez,284053.0,7.0
5886,JPV852,841755.0,6.0
5887,garethmb,476669.0,7.0
5888,msbreviews,656991.0,6.0
5889,screenzealots,656991.0,6.0
5890,maketheSWITCH,474350.0,8.0
5891,msbreviews,474350.0,5.0
5892,Columbusbuck,474350.0,9.0
5893,Ruuz,474350.0,7.0
5894,JPV852,474350.0,7.0
5895,MatthewL.Brady,474350.0,7.0
5896,r96sk,474350.0,8.0
5897,Wuchak,25769.0,8.0
5898,Ruuz,372058.0,4.0
5899,BecauseImBatman,372058.0,8.0
5900,Rangan,372058.0,8.0
5901,r96sk,372058.0,10.0
5902,maketheSWITCH,615457.0,6.0
5903,nairtejas,615457.0,7.0
5904,The_Bad_Critic,615457.0,6.0
5905,narrator56,615457.0,6.0
5906,sporkproductions,615457.0,5.0
5907,fourfridays,615457.0,7.0
5908,bastag,615457.0,8.0
5909,msbreviews,615457.0,7.0
5910,StarsNtheDarkness,597891.0,8.0
5911,jw,597891.0,7.0
5912,msbreviews,597891.0,5.0
5913,DoryDarko,68721.0,5.0
5914,tmdb55636115,68721.0,2.0
5915,Dark Jedi,68721.0,5.0
5916,Ruuz,68721.0,7.0
5917,tmdb44006625,68721.0,8.0
5918,JPV852,68721.0,8.0
5919,r96sk,68721.0,8.0
5920,Wuchak,68721.0,5.0
5921,msbreviews,567189.0,6.0
5922,RMoore35,567189.0,6.0
5923,The_Bad_Critic,567189.0,3.0
5924,tanty,122917.0,5.0
5925,Dark Jedi,122917.0,9.0
5926,Ruuz,122917.0,5.0
5927,r96sk,122917.0,7.0
5928,DanDare,22832.0,5.0
5929,Ruuz,862.0,8.0
5930,JPV852,862.0,9.0
5931,r96sk,862.0,10.0
5932,rayn_christ,57214.0,7.0
5933,TinyLilRobot,531219.0,1.0
5934,maketheSWITCH,531219.0,4.0
5935,MihaiADobre,531219.0,8.0
5936,Dark Jedi,531219.0,7.0
5937,msbreviews,619778.0,8.0
5938,furious_iz,619778.0,3.0
5939,StarsNtheDarkness,619778.0,3.0
5940,groznio1,619778.0,9.0
5941,JPV852,619778.0,6.0
5942,msbreviews,337401.0,4.0
5943,Kamurai,337401.0,5.0
5944,itsogs,337401.0,10.0
5945,r96sk,260513.0,7.0
5946,Ruuz,260513.0,6.0
5947,John Chard,39254.0,7.0
5948,Ruuz,39254.0,3.0
5949,Ruuz,259316.0,6.0
5950,StbMDB,259316.0,9.0
5951,Dark Jedi,259316.0,10.0
5952,Rangan,259316.0,5.0
5953,xenocast,1771.0,8.5
5954,Ruuz,1771.0,8.0
5955,PolyWogg,1771.0,8.0
5956,tmdb44006625,1771.0,7.0
5957,JPV852,1771.0,7.0
5958,r96sk,1771.0,9.0
5959,Kamurai,72545.0,7.0
5960,tanty,1865.0,3.0
5961,waqas117,1865.0,10.0
5962,John Chard,1865.0,7.0
5963,r96sk,585.0,9.0
5964,sykobanana,522241.0,8.0
5965,JPV852,522241.0,8.0
5966,kathybowing,159211.0,9.0
5967,Wuchak,5255.0,5.0
5968,Peter89Spencer,5255.0,10.0
5969,narrator56,5255.0,8.0
5970,garethmb,383498.0,7.0
5971,TobyBenson,383498.0,9.0
5972,tmdb76295109,383498.0,7.0
5973,Mark Rushow,383498.0,8.0
5974,Ruuz,383498.0,6.0
5975,Dark Jedi,383498.0,9.0
5976,Rangan,214756.0,6.0
5977,themoviediorama,214756.0,4.0
5978,jj@LA,299537.0,7.0
5979,kidchaos313,299537.0,1.0
5980,msbreviews,299537.0,6.0
5981,OdinsMovieBlog,299537.0,5.0
5982,TheBigOne,299537.0,1.0
5983,tmdb44006625,299537.0,4.0
5984,fatso29,299537.0,7.0
5985,kishan.verma26,299537.0,10.0
5986,mfrencken,299537.0,7.0
5987,CheauxFoure,299537.0,5.0
5988,ikomrad,299537.0,1.0
5989,heartsdales,299537.0,4.0
5990,JPV852,299537.0,6.0
5991,r96sk,299537.0,8.0
5992,CuriousAstronaut,324552.0,9.0
5993,Ruuz,324552.0,7.0
5994,Dark Jedi,324552.0,6.0
5995,Rangan,324552.0,8.0
5996,dalboz,324552.0,7.0
5997,msbreviews,600583.0,8.0
5998,badelf,600583.0,3.0
5999,Cwf97,808.0,10.0
6000,Kamurai,615658.0,7.0
6001,msbreviews,615658.0,4.0
6002,itsogs,615658.0,1.0
6003,tmdb47396461,458156.0,4.0
6004,msbreviews,458156.0,8.0
6005,Ruuz,458156.0,8.0
6006,Nyka,458156.0,7.5
6007,JPV852,458156.0,8.0
6008,Bertaut,458156.0,8.0
6009,Dark Jedi,458156.0,9.0
6010,atclubsilencio,106646.0,10.0
6011,tanty,106646.0,6.0
6012,tmdb39513728,106646.0,7.0
6013,r96sk,106646.0,9.0
6014,sporkproductions,106646.0,8.0
6015,tanty,38575.0,5.0
6016,ohlalipop,38575.0,10.0
6017,vasago,38575.0,2.0
6018,msbreviews,8587.0,10.0
6019,tanty,216015.0,3.0
6020,Sword0fTheSpirit,10196.0,10.0
6021,StevenGarcia,177572.0,7.0
6022,AndrewMartinez,177572.0,7.0
6023,KennethRobinson,177572.0,7.0
6024,GeorgeClark,177572.0,7.0
6025,KevinRodriguez1,177572.0,7.0
6026,BrianLewis,177572.0,7.0
6027,EdwardLee,177572.0,7.0
6028,RonaldWalker,177572.0,7.0
6029,TimothyHall,177572.0,7.0
6030,JasonAllen1,177572.0,7.0
6031,RyanHernandez,177572.0,7.0
6032,GaryWright,177572.0,7.0
6033,EricHill,177572.0,7.0
6034,JonathanGreen,177572.0,7.0
6035,r96sk,177572.0,7.0
6036,Dan_Tebasco,72190.0,4.0
6037,Dark Jedi,72190.0,7.0
6038,Kamurai,560144.0,4.0
6039,Dark Jedi,560144.0,7.0
6040,Rangan,378064.0,7.0
6041,GeekMasher,68726.0,8.5
6042,FarSky,68726.0,9.5
6043,VolcanoAl,68726.0,7.0
6044,tanty,68726.0,7.0
6045,Dark Jedi,68726.0,7.0
6046,tmalinen,68726.0,5.0
6047,ohlalipop,45243.0,7.0
6048,maketheSWITCH,301528.0,6.0
6049,Ruuz,301528.0,6.0
6050,JPV852,301528.0,8.0
6051,r96sk,301528.0,8.0
6052,Kamurai,654028.0,4.0
6053,Peter89Spencer,654028.0,9.0
6054,r96sk,654028.0,6.0
6055,junijubiroke,109445.0,7.0
6056,tanty,109445.0,8.0
6057,msbreviews,109445.0,7.0
6058,JPV852,109445.0,6.0
6059,r96sk,109445.0,9.0
6060,fourfridays,597433.0,5.0
6061,itsogs,597433.0,7.0
6062,ohlalipop,27205.0,7.0
6063,tmdb44006625,27205.0,8.0
6064,Varya,27205.0,7.0
6065,MatthewL.Brady,27205.0,9.0
6066,AdamRife,27205.0,7.0
6067,angrek,14161.0,7.0
6068,John Chard,14161.0,7.0
6069,Dark Jedi,76338.0,9.0
6070,tanty,76338.0,6.0
6071,DoryDarko,76338.0,9.0
6072,Ruuz,76338.0,7.0
6073,tmdb44006625,76338.0,4.0
6074,ShawnSmith,76338.0,7.0
6075,LoganWright1,76338.0,7.0
6076,BradleyStewart,76338.0,7.0
6077,JaneHall,76338.0,7.0
6078,JessieCollins,76338.0,7.0
6079,1JohnSmith1,76338.0,7.0
6080,1RobertJohnson1,76338.0,7.0
6081,MichaelWilliams,76338.0,7.0
6082,WilliamJones,76338.0,7.0
6083,DavidBrown1,76338.0,7.0
6084,JosephWilson,76338.0,7.0
6085,richardmiller,76338.0,7.0
6086,ThomasMoore,76338.0,7.0
6087,JeffreyYoung,76338.0,7.0
6088,JacobKing1,76338.0,7.0
6089,pithawg,614917.0,9.0
6090,Aakif,118.0,7.0
6091,Rangan,265712.0,7.5
6092,Ruuz,13475.0,6.0
6093,John Chard,13475.0,10.0
6094,Dark Jedi,98566.0,5.0
6095,r96sk,98566.0,5.0
6096,Vishnu_Dileep,348893.0,7.0
6097,Rangan,348893.0,6.0
6098,maketheSWITCH,653740.0,6.0
6099,Rangan,273481.0,9.0
6100,tanty,273481.0,8.0
6101,mattwilde123,273481.0,7.0
6102,Ruuz,273481.0,7.0
6103,JPV852,273481.0,9.0
6104,Dark Jedi,72331.0,7.0
6105,John Chard,72331.0,7.0
6106,Ruuz,72331.0,3.0
6107,Ruuz,863.0,6.0
6108,r96sk,863.0,10.0
6109,liamelanita,254128.0,6.5
6110,John Chard,254128.0,6.0
6111,Ruuz,254128.0,4.0
6112,Dark Jedi,254128.0,9.0
6113,JPV852,254128.0,7.0
6114,geekr,338952.0,7.0
6115,Dark Jedi,338952.0,6.0
6116,Dark Jedi,338952.0,6.0
6117,trineo03,338952.0,7.0
6118,Ruuz,338952.0,3.0
6119,johnmills,809.0,8.0
6120,johnmills,400155.0,10.0
6121,JPV852,630586.0,6.0
6122,BeanieCore,630586.0,7.0
6123,Kamurai,630586.0,8.0
6124,ehabsalah,337167.0,7.0
6125,helmi.bamadhaf,607259.0,6.0
6126,msbreviews,607259.0,6.0
6127,sykobanana,568160.0,9.0
6128,John Chard,22803.0,8.0
6129,wouter1301,228150.0,7.0
6130,mattwilde123,228150.0,7.0
6131,Dark Jedi,228150.0,4.0
6132,Wuchak,228150.0,8.0
6133,Gnislew,72105.0,7.0
6134,tmdb27219454,72105.0,4.0
6135,Kamurai,72105.0,8.0
6136,jessetaylor,398818.0,9.0
6137,tmdb15214618,398818.0,8.0
6138,TheGSides,91314.0,3.0
6139,DanDare,337339.0,7.0
6140,Ruuz,337339.0,5.0
6141,Rangan,337339.0,7.0
6142,Dark Jedi,337339.0,8.0
6143,topkek327,71676.0,7.0
6144,Dark Jedi,71676.0,4.0
6145,Wuchak,71676.0,7.0
6146,John Chard,138843.0,9.0
6147,Dark Jedi,138843.0,7.0
6148,Ruuz,138843.0,5.0
6149,JPV852,138843.0,8.0
6150,steve17bc,711475.0,7.0
6151,JPV852,14869.0,5.0
6152,msbreviews,447404.0,6.0
6153,Ruuz,447404.0,6.0
6154,Yinse,447404.0,7.0
6155,dalboz,447404.0,6.0
6156,Ruuz,284054.0,7.0
6157,hankster3000,284054.0,1.0
6158,Movie Queen41,284054.0,10.0
6159,Crenor,284054.0,7.0
6160,Dark Jedi,284054.0,7.0
6161,OblateSphereDroid,284054.0,9.0
6162,Dsnake1,284054.0,7.0
6163,DanDare,284054.0,6.0
6164,Wuchak,284054.0,6.0
6165,trinistud1,284054.0,10.0
6166,moovies,284054.0,8.0
6167,tmdb44006625,284054.0,7.0
6168,TWDs,284054.0,10.0
6169,quasar1967,284054.0,7.0
6170,AdamRife,284054.0,7.0
6171,r96sk,284054.0,8.0
6172,msbreviews,475557.0,9.0
6173,solstafir7,475557.0,7.0
6174,ikomrad,475557.0,9.0
6175,dalboz,475557.0,7.0
6176,fLeno,475557.0,9.0
6177,Wuchak,475557.0,8.0
6178,JPV852,475557.0,9.0
6179,MatthewL.Brady,475557.0,8.0
6180,lamachat,475557.0,7.0
6181,Dark Jedi,475557.0,3.0
6182,AdamRife,475557.0,7.0
6183,r96sk,475557.0,10.0
6184,Kamurai,591273.0,8.0
6185,swagner888,27578.0,8.0
6186,maketheSWITCH,446893.0,7.0
6187,garethmb,412656.0,7.0
6188,msbreviews,412656.0,3.0
6189,JPV852,412656.0,6.0
6190,LastCaress1972,34851.0,7.0
6191,John Chard,34851.0,7.0
6192,wilburKlick,44943.0,7.0
6193,SierraKiloBravo,44943.0,8.0
6194,screenzealots,643586.0,8.0
6195,anthonypagan1975,131631.0,10.0
6196,tanty,131631.0,4.0
6197,tanty,23168.0,6.5
6198,John Chard,23168.0,9.0
6199,maketheSWITCH,512200.0,5.0
6200,NickFriday2005,512200.0,7.0
6201,bermillo.mrk,512200.0,7.0
6202,screenzealots,512200.0,8.0
6203,tanty,49051.0,6.5
6204,GeekMasher,49051.0,9.0
6205,FarSky,49051.0,7.0
6206,r96sk,49051.0,9.0
6207,talisencrw,24418.0,5.0
6208,Dark Jedi,24418.0,7.0
6209,Wuchak,24418.0,7.0
6210,Simon Foster,43074.0,7.0
6211,Frank Ochieng,43074.0,7.0
6212,Linda Robinson,43074.0,10.0
6213,talisencrw,43074.0,8.0
6214,screenzealots,43074.0,7.0
6215,Rangan,43074.0,6.0
